label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
A,0.31147676706314087,0.6038821935653687,-2.636051021909225e-07,0.3631438910961151,0.5739347338676453,-0.016684435307979584,0.40339305996894836,0.500554084777832,-0.01956937462091446,0.41588059067726135,0.41855043172836304,-0.02210044302046299,0.4005259871482849,0.36269909143447876,-0.023395128548145294,0.3784629702568054,0.4421989619731903,-0.0013325843028724194,0.3800879120826721,0.3903477191925049,-0.023371484130620956,0.3658575117588043,0.43823161721229553,-0.03621438890695572,0.35691386461257935,0.48565444350242615,-0.03940403088927269,0.3498566448688507,0.4349716305732727,0.0013987882994115353,0.35096362233161926,0.3885914087295532,-0.02557787485420704,0.33985579013824463,0.45974305272102356,-0.0337248221039772,0.334700345993042,0.5167202353477478,-0.030590256676077843,0.3226785361766815,0.43470820784568787,0.00013537207269109786,0.3210550546646118,0.40024009346961975,-0.02563839592039585,0.3169498145580292,0.4722658395767212,-0.023717131465673447,0.3162792921066284,0.5239415764808655,-0.01324941124767065,0.294003963470459,0.4387151002883911,-0.0022282148711383343,0.2961217761039734,0.40325799584388733,-0.01689780130982399,0.29744383692741394,0.45122969150543213,-0.012675794772803783,0.29955780506134033,0.48640111088752747,-0.003902397584170103
A,0.2918911278247833,0.5505772829055786,-2.2642426245056413e-07,0.34260210394859314,0.512933075428009,-0.015988655388355255,0.38002175092697144,0.440921425819397,-0.019139965996146202,0.3921774625778198,0.35876548290252686,-0.022918177768588066,0.3754088282585144,0.30197274684906006,-0.02560652419924736,0.3565584719181061,0.3849131762981415,0.0048691220581531525,0.35820940136909485,0.32477647066116333,-0.01955217309296131,0.3469729423522949,0.36670419573783875,-0.03513411432504654,0.34046709537506104,0.41642582416534424,-0.03953622281551361,0.32830703258514404,0.38163942098617554,0.0063449423760175705,0.3302333652973175,0.32122012972831726,-0.024624943733215332,0.31978610157966614,0.38973888754844666,-0.03634367510676384,0.3159758448600769,0.4518050253391266,-0.033935435116291046,0.3011448383331299,0.3850063681602478,0.003473711432889104,0.29903483390808105,0.3445854187011719,-0.026982316747307777,0.29464828968048096,0.4165395498275757,-0.027213960886001587,0.2952342927455902,0.47156184911727905,-0.01595376990735531,0.27303311228752136,0.3913903534412384,-0.0003002073790412396,0.2752062678337097,0.3516694903373718,-0.017509236931800842,0.27525413036346436,0.3999238610267639,-0.013367005623877048,0.2776113450527191,0.438242644071579,-0.0035075994674116373
A,0.49351757764816284,0.5480120182037354,-2.493614772447472e-07,0.5552945733070374,0.5234499573707581,-0.016888905316591263,0.6027392745018005,0.44283512234687805,-0.01895132288336754,0.6201717853546143,0.3544774353504181,-0.02209269069135189,0.6196408271789551,0.2791742980480194,-0.023324029520154,0.5733077526092529,0.3619951903820038,0.005177537444978952,0.5908074975013733,0.3065152168273926,-0.0216471366584301,0.5824249982833862,0.36685535311698914,-0.03708136826753616,0.5710766911506653,0.42551389336586,-0.04031350836157799,0.5417972803115845,0.3514120280742645,0.005203672219067812,0.5645939707756042,0.295710027217865,-0.025291889905929565,0.5506526231765747,0.3795042932033539,-0.03412000834941864,0.5376162528991699,0.44463831186294556,-0.02961488999426365,0.5078529119491577,0.3474753201007843,-6.982115883147344e-05,0.5306508541107178,0.3071661591529846,-0.031961437314748764,0.5196836590766907,0.39452654123306274,-0.02795383706688881,0.5090711712837219,0.45119035243988037,-0.01330779492855072,0.4696608781814575,0.34922659397125244,-0.006473453249782324,0.4961126446723938,0.3021678030490875,-0.024711284786462784,0.4965458810329437,0.36235901713371277,-0.01636389084160328,0.49157819151878357,0.40601328015327454,-0.002976881805807352
A,0.2648872137069702,0.5299345254898071,-2.4673835241628694e-07,0.3176182806491852,0.492441326379776,-0.017462410032749176,0.35642769932746887,0.42059433460235596,-0.0206462312489748,0.3660903573036194,0.3338140845298767,-0.02398156188428402,0.35188668966293335,0.2711784839630127,-0.02597057819366455,0.33090314269065857,0.3621668815612793,0.004461583215743303,0.3320249617099762,0.30311232805252075,-0.01913762278854847,0.317236989736557,0.348603755235672,-0.0341070257127285,0.30785033106803894,0.3974352777004242,-0.038333047181367874,0.30195289850234985,0.35637784004211426,0.007244889624416828,0.3030928373336792,0.3007456064224243,-0.02189720794558525,0.29079872369766235,0.371237576007843,-0.03286023065447807,0.28480806946754456,0.43018245697021484,-0.030863896012306213,0.2743331789970398,0.3573642373085022,0.005504244472831488,0.2716405391693115,0.31519028544425964,-0.02282288484275341,0.2668393850326538,0.38905754685401917,-0.022180473431944847,0.2665005028247833,0.44378662109375,-0.011418357491493225,0.2451249063014984,0.3621715009212494,0.002612341195344925,0.2456093430519104,0.32213515043258667,-0.01361443568021059,0.2472088783979416,0.37006884813308716,-0.009663090109825134,0.2507789433002472,0.40667054057121277,-0.0004295463440939784
A,0.42912545800209045,0.39758217334747314,-3.135068027404486e-07,0.49548041820526123,0.3726012408733368,-0.019586067646741867,0.5480598211288452,0.2850881516933441,-0.022152090445160866,0.5625275373458862,0.1822541505098343,-0.02534450776875019,0.5521209239959717,0.10362740606069565,-0.026774348691105843,0.5169069766998291,0.19150786101818085,0.003703932510688901,0.531119167804718,0.12499716132879257,-0.0245494544506073,0.5168838500976562,0.18804749846458435,-0.040784966200590134,0.5040329694747925,0.25184035301208496,-0.0441986620426178,0.48032745718955994,0.17914514243602753,0.005140798166394234,0.4979833960533142,0.1153402328491211,-0.02805047668516636,0.48244044184684753,0.20533670485019684,-0.03858476132154465,0.4708861708641052,0.2798824906349182,-0.03409672901034355,0.4430792033672333,0.17647874355316162,0.0012880188878625631,0.4572961926460266,0.13309544324874878,-0.03388611227273941,0.4472041428089142,0.23086458444595337,-0.03112502209842205,0.4405170977115631,0.29930830001831055,-0.015885110944509506,0.40261775255203247,0.18191489577293396,-0.0036451162304729223,0.4210139513015747,0.1305813193321228,-0.02457825094461441,0.4214068353176117,0.198385551571846,-0.01709430105984211,0.4197431802749634,0.2515724003314972,-0.0032481628004461527
A,0.21630562841892242,0.5173526406288147,-2.6655220608517993e-07,0.2774766981601715,0.47762131690979004,-0.022478371858596802,0.3286556005477905,0.4023655354976654,-0.028499484062194824,0.3435294032096863,0.3045847415924072,-0.03439106419682503,0.3252294659614563,0.23112083971500397,-0.03854969143867493,0.29743653535842896,0.3239150941371918,0.0015845797024667263,0.3010960817337036,0.2597385048866272,-0.029951224103569984,0.28421837091445923,0.31748130917549133,-0.049800071865320206,0.27187350392341614,0.37612462043762207,-0.05524192750453949,0.2630762755870819,0.31297117471694946,0.005012094043195248,0.268402099609375,0.25308406352996826,-0.03305954486131668,0.25206121802330017,0.337377667427063,-0.0472533255815506,0.24262909591197968,0.4077295958995819,-0.04452639818191528,0.23000454902648926,0.3101803958415985,0.002981714205816388,0.22917956113815308,0.268629252910614,-0.033681511878967285,0.22122454643249512,0.3562191128730774,-0.033578623086214066,0.2190341055393219,0.41980674862861633,-0.01995551586151123,0.19449594616889954,0.31076791882514954,-0.00039561421726830304,0.19821225106716156,0.2688671946525574,-0.02117755077779293,0.19807791709899902,0.32873621582984924,-0.016033867374062538,0.2001565396785736,0.37346652150154114,-0.0037260742392390966
A,0.3719432055950165,0.517852783203125,-3.0049048405089707e-07,0.43937742710113525,0.5051368474960327,-0.016448616981506348,0.4938569664955139,0.4386464059352875,-0.01894105039536953,0.5156943202018738,0.3453328609466553,-0.02231227420270443,0.5132576823234558,0.26801562309265137,-0.024094099178910255,0.470389723777771,0.33841103315353394,0.0021235740277916193,0.4855387210845947,0.27584150433540344,-0.02290254831314087,0.469437837600708,0.33545878529548645,-0.036673404276371,0.4535904824733734,0.3942154347896576,-0.03959095850586891,0.43563511967658997,0.3204188048839569,0.002353822346776724,0.45557087659835815,0.2613561749458313,-0.027215417474508286,0.43596547842025757,0.3464623689651489,-0.03631660342216492,0.41988086700439453,0.41142988204956055,-0.03309525176882744,0.3995402753353119,0.3132311701774597,-0.0016563094686716795,0.4165959060192108,0.263874351978302,-0.032987307757139206,0.4021395742893219,0.35505956411361694,-0.02787567675113678,0.39034000039100647,0.41570204496383667,-0.013433870859444141,0.35862594842910767,0.3138269782066345,-0.006520112045109272,0.3799354135990143,0.26068979501724243,-0.02632356435060501,0.37765663862228394,0.32527968287467957,-0.018053170293569565,0.3721495568752289,0.37210679054260254,-0.004773018416017294
A,0.2651572823524475,0.6264461278915405,-2.6251856866110757e-07,0.3223613500595093,0.5860605835914612,-0.01710532419383526,0.3672737777233124,0.5043267011642456,-0.02103222720324993,0.3792179822921753,0.41468346118927,-0.02519909478724003,0.35912275314331055,0.35277557373046875,-0.02843378111720085,0.33828166127204895,0.43660157918930054,0.00013417065201792866,0.34294605255126953,0.37987592816352844,-0.025244753807783127,0.3296005427837372,0.4330110251903534,-0.040914569050073624,0.3192995488643646,0.4864860475063324,-0.04529959708452225,0.3060454726219177,0.42952626943588257,0.0016299097333103418,0.31145939230918884,0.3751375675201416,-0.028589162975549698,0.2993760108947754,0.45277491211891174,-0.03884537145495415,0.2925705909729004,0.5175037980079651,-0.03609617054462433,0.27454236149787903,0.43176740407943726,-0.001079813577234745,0.276989221572876,0.3929300606250763,-0.031142592430114746,0.27202367782592773,0.4743647575378418,-0.029203398153185844,0.27092495560646057,0.5344623923301697,-0.017070626839995384,0.2411281317472458,0.4403315782546997,-0.0047702002339065075,0.2483450025320053,0.40097373723983765,-0.02262887917459011,0.2502281069755554,0.4573073983192444,-0.017027609050273895,0.25171688199043274,0.49975356459617615,-0.006050779018551111
A,0.2678332030773163,0.5887987017631531,-2.1095058855280513e-07,0.3242049813270569,0.5560705065727234,-0.01598367840051651,0.3701283037662506,0.48759394884109497,-0.018939625471830368,0.3856090009212494,0.4043964445590973,-0.02247118577361107,0.3681710362434387,0.343566358089447,-0.025299906730651855,0.342041939496994,0.4196179211139679,0.006562998052686453,0.3489033579826355,0.36613374948501587,-0.01726939156651497,0.3364403545856476,0.41001060605049133,-0.03352607414126396,0.32651588320732117,0.45871439576148987,-0.038789939135313034,0.31345242261886597,0.40944281220436096,0.007874533534049988,0.3209824562072754,0.3560006022453308,-0.021266615018248558,0.3073088228702545,0.4256839156150818,-0.03308434784412384,0.29915985465049744,0.4868948757648468,-0.03149585425853729,0.2845827639102936,0.4078473150730133,0.004815978463739157,0.2886246144771576,0.3674337863922119,-0.024595001712441444,0.2802712023258209,0.44316786527633667,-0.024164633825421333,0.27681490778923035,0.5001088380813599,-0.013058256357908249,0.2529732882976532,0.41176411509513855,0.0007879128097556531,0.2602182924747467,0.3763599693775177,-0.017187610268592834,0.2593620717525482,0.4302600920200348,-0.012836177833378315,0.2595688998699188,0.4709952473640442,-0.002717819297686219
A,0.2603248655796051,0.5684232115745544,-2.307193653905415e-07,0.31833404302597046,0.5406477451324463,-0.014995316974818707,0.36550000309944153,0.47215375304222107,-0.0177988950163126,0.3819299340248108,0.387428879737854,-0.021145189180970192,0.3628005385398865,0.3291357159614563,-0.02395552024245262,0.3353559374809265,0.40282297134399414,0.0020598850678652525,0.3436521291732788,0.3440089821815491,-0.021761029958724976,0.3311712443828583,0.38970881700515747,-0.03636319935321808,0.321492999792099,0.4399871528148651,-0.04044371843338013,0.30424126982688904,0.391618013381958,0.0024870079942047596,0.31497159600257874,0.3317567706108093,-0.026620300486683846,0.300944060087204,0.40595969557762146,-0.03630407527089119,0.29257649183273315,0.46868062019348145,-0.03336651623249054,0.27306342124938965,0.38984397053718567,-0.0009801554260775447,0.2805655300617218,0.34318286180496216,-0.030645230785012245,0.2718351483345032,0.42228859663009644,-0.028104493394494057,0.26723426580429077,0.47991371154785156,-0.01566174440085888,0.23972046375274658,0.39392635226249695,-0.005209911614656448,0.25024449825286865,0.3483009934425354,-0.022883927449584007,0.2491028904914856,0.4027233421802521,-0.016747405752539635,0.24748298525810242,0.4442136883735657,-0.005635818000882864
